
============================================================
📁 ARQUIVO: HAVOK_TV_-_ANDROMEDA_-__[Teste_04h]_-_Andromeda_[19-01-2026_21h06].m3u
📅 DATA: 19/01/2026 21:06
------------------------------------------------------------
ℹ️ BASE DE DADOS INICIADA: 441047 itens.

============================================================
📁 ARQUIVO: HAVOK_TV_-_ANDROMEDA_-__[Teste_04h]_-_Andromeda_[20-01-2026_17h32].m3u
📅 DATA: 20/01/2026 17:32
------------------------------------------------------------
🟢 ENTRARAM (10801):
   + [♦️FILMES |xXx ADULTOS] ALEXISTAESloppyBJFacialFoursome_s01_JonniDarkko_JovanJordan [Adulto]  | (1ª vez: 20/01/2026 17:32)
   - [Filmes | LEGENDADOS] O Pai da Noiva (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pai que Move Montanhas (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Palhaço de Green Bay (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Papa que Venceu o Comunismo (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Paradoxo Cloverfield (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Paraíso dos Espinhos (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Parque dos Sonhos (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pastor (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pequeno Príncipe (1974) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pequeno Roubo do Grande Nunu (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pequeno Tom (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Peso da Dor (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Peso de Um Sonho (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Peso de uma Premonição (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Peso do Talento (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Peste (1997) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Piloto - Uma Batalha Pela Sobrevivência (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pintassilgo (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pintor (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pintor de Sonhos (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pior Jogador de Golfe do Mundo (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pior Trabalho do Mundo (2010) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Plano (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Plano de Milhões (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Podcast (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Poder da Voz (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Poder do Perdão (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Poderoso Chefinho 2: Negócios da Família (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Portal Secreto (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Portão (1987) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Poço 2 (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pranto do Mal (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Predador: A Caçada (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Presidente Surdo (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pretendente (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço Que Pagamos (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço da Herança da Vovó (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço da Noiva (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço da Sedução (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço da Traição (2010) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço de Educar (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço de Um Sonho (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço do Perdão (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço do Poder (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço do Prazer (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço do Silêncio (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Preço do Talento (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Prisioneiro (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Programa (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Projeto Adam (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Protetor do Irmão (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Protetor: Capítulo Final (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Príncipe Feliz (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Próprio Enterro (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Punho do Condor (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Páramo (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Pássaro Pintado (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Quarto Passageiro (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Quarto ao Lado (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Quarto de Vidro (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Quarto dos Desejos (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Aconteceu com o Rei dos Golfinhos? (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Deixamos Pelo Caminho (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Lucía Viu (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Me Traz Até Você (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Pode Dar Errado? (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Te Faz Mais Forte (2017) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Que Tiver Que Ser (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Quiosque (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Radicão (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rapto (2017) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rebanho (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Recepcionista (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Reencontro da Turma (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Reformatório Nickel (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Refúgio (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Refúgio (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Refúgio (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei Leão (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei Leão no Hollywood Bowl (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei Macaco (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei Perdido (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei Piu-Piu (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei da Escócia (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei da Festa (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei das Drogas (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei das Fugas (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei do Crime (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei do Povo (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei dos Assassinos (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei dos Clones (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rei dos Reis (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Reino Animal (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Reino dos Pesadelos (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Relatório De Pilecki (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Relógio Encantado (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Resgate de Ruby (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Resgate de um Campeão (2007) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Resgate: O Dia da Redenção (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Resort (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retorno (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retorno (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retorno de Ben (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retorno do Rei: Queda e Ascensão de Elvis Presley (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retorno dos Thundermans (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Retrato (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rio Perdido (2015) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rio do Terror (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rito da Dança (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Ritual (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Ritual do Livro Vermelho (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Ritual: Presença Maligna (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Roubo de 88 (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Roubo do Quadrado Negro (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Roubo do Século (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Roubo dos Diamantes (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Roubo dos Sapatos de Mágico de Oz (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Rouxinol (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sabor da Vida (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sacrifício (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Salvador de Almas (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Salário do Medo (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo Nas Montanhas (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo da Colmeia (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo da Paróquia (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo de Jekyll & Hyde (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo de Lyla (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo de Mercator (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo do Lago (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo do Natal (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo dos Portais (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segredo: Ouse Sonhar (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Segundo Ato (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Semideus (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor Diabo (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor do Caos (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor dos Anéis: A Guerra dos Rohirrim (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor dos Anéis: A Sociedade do Anel (2001) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor dos Anéis: As Duas Torres (2002) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor dos Anéis: O Retorno do Rei (2003) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Senhor dos Mortos (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sentido da Vida (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestrador de Cleveland (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro de Daniel Rye (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro de Eden (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro do Papa (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sequestro do Ônibus 657 (2015) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Ser que Habita em Mim (2016) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Serviço de Entregas da Kiki (1989) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sexto Sentido (1999) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sexto Ônibus (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Silêncio da Vingança (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Silêncio de Marcos Tremmer (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Silêncio na Noite (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sinal: Frequência do Medo (2014) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sindicato do Crime (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sobrevivente (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sol de Amalfi (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sol de Riccione (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Soldado Fantasma (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Soldado que Não Existiu (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som da Alma (2012) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som da Amizade (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som da Fé (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som da Juventude (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som das Cores (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Som do Trovão (2005) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Souvenir: Parte II (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Substituto (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Super Agente Makey (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Super-Herói Está de Volta (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Surfista (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Suspeito (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Suspeito da Rua Arlington (1999) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Sussurro (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tanque (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tarô da Morte (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Telefone Preto (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Telefone Preto 2 [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tempero da Vida (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tempo com Você (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Terceiro Olho (2017) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Terceiro Olho 2 (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Terceiro Verso (2013) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Terno de 2 Bilhões de Dólares (2002) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tesouro Perdido (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tesouro da Montanha Nebulosa (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tesouro de Natal (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Touro Ferdinando (2017) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tradutor (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Trajeto (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Transplante Clandestino (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Trem Italiano da Felicidade (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Trem-Bala (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Triunfo: A História de Ron Clark (2006) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Triângulo da Morte (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Troco (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Trono Dourado (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Truque do Amor (2025) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tubarão: À Deriva (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Turista Acidental (1988) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Tutor (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Túmulo dos Vagalumes (1988) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Túnel (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Túnel [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Universo de Oliver (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Urso do Pó Branco (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vale Roubado (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vale do Amor (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Verão da Minha Vida (2013) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Verão de Adam (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Viajante (2010) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Viajante do Tempo (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vigia (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vilarejo (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vingador (2003) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Vingador da Iugoslávia 2 (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Violino do Meu Pai (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Visitante (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Voo Sequestrado (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Voo do Falcão (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O canto do cisne (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O que Acontece Depois (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Órfão (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Acordo (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Ataque de Hitler (2020) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Caso do Sr. Monk (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Cruzeiro (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Destino (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Dragão (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Duelo (2018) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Duelo (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Garoto da Terra (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Homem Negro em San Francisco (2019) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Jogo (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Lutador (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Mercenário (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Navio Negreiro (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Paciente (2022) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Refúgio (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Ritual (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Sacrifício (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Sol (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Soldado (2023) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Suspiro (2024) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Trem pro Natal (2021) [L]  | (Visto em: 19/01/2026 21:06)
   - [Filmes | LEGENDADOS] O Último Vagão (2023) [L]  | (Visto em: 19/01/2026 21:06)
